account_number,account_holder,ifsc_code,Date,Time,Narration,Transaction_ID,Reference_Number,Transaction_Reference,Cheque_Number,Debit,Credit,Balance,Transaction_Type,Bank_Name,txn_id,duplicate_of,is_reversed
29730022243416,Lakshmi Devi K,HDFC0234575,17/01/2025,,NEFT/HDFCN2501171122074/Crystal Supply Enterprise/17-Jan-2025/HDFC0551459/30258582778097,,HDFCN2501171122074,HDFCN2501171122074,,0.0,74115.0,239567.0,credit,HDFC Bank,29730022243416_000000,,False
29730022243416,Lakshmi Devi K,HDFC0234575,17/01/2025,,UPI/537759891419/SENT USING PAYTM UPI/jio.mobile@ibl@kkbk0705382.ifsc.npci/JIO,,,537759891419,,2743.0,0.0,236824.0,debit,HDFC Bank,29730022243416_000001,,False
150335109442,NITIN ADITYA,IDIB0983495,18/01/2025,,UPI/741464228216/DR/AIRTEL/HDFC/airtel.recharge@airtel@hdfc0971434.ifsc.npci/UPI,,,741464228216,,1770.0,0.0,267641.0,debit,Indian Bank,150335109442_000000,,False
29730022243416,Lakshmi Devi K,HDFC0234575,18/01/2025,,UPI/722498474450/SENT USING PAYTM UPI/bbdaily@okhdfcbank@barb0866963.ifsc.npci/BIGBASKET,,,722498474450,,3635.0,0.0,233189.0,debit,HDFC Bank,29730022243416_000002,,False
30033115798987,TARUN PILLAI,UTIB0227230,18/01/2025,,MB NEFT/UTIBN2501187465988/RG ENTERPR/RG ENTERPRISE/,,UTIBN2501187465988,UTIBN2501187465988,,0.0,42323.0,1448799.0,credit,Axis Bank,30033115798987_000000,,False
8109737393647,AARAV GHOSH,CNRB0682780,18/01/2025,,NEFT CR-HDFC0447515-Techrevive Solutions-CNRBN2501182408523,,CNRBN2501182408523,CNRBN2501182408523,,0.0,43461.0,189557.0,credit,Canara Bank,8109737393647_000000,,False
8109737393647,AARAV GHOSH,CNRB0682780,18/01/2025,,UPI/761984626213/DR/IRCTC/HDFC/irctc.pay@axisbank@hdfc0976147.ifsc.npci/UPI,,,761984626213,,124.0,0.0,189433.0,debit,Canara Bank,8109737393647_000001,,False
150335109442,NITIN ADITYA,IDIB0983495,19/01/2025,,N/IDIBN2501195893599/CNRB0457454/RG ENTERPRISE,,IDIBN2501195893599,IDIBN2501195893599,,0.0,55914.0,323555.0,credit,Indian Bank,150335109442_000001,,False
29730022243416,Lakshmi Devi K,HDFC0234575,19/01/2025,,UPI/996196171398/SENT USING PAYTM UPI/bescom.bill@upi@punb0185056.ifsc.npci/BESCOM,,,996196171398,,989.0,0.0,232200.0,debit,HDFC Bank,29730022243416_000003,,False
839777283611,Deepa Borale,ICIC0236036,19/01/2025,,NEFT:ICICN2501193969079:SHREE KRISHNA MOBILE,,ICICN2501193969079,ICICN2501193969079,,0.0,48836.0,356954.0,credit,ICICI Bank,839777283611_000000,,False
839777283611,Deepa Borale,ICIC0236036,19/01/2025,,UPI/DR/603557626107/INDI/IDIB/**fuelpay@ybl@idib0255646.ifsc.npci/UPI//ICI9741540932/INDIANOIL,,,603557626107,,145.0,0.0,356809.0,debit,ICICI Bank,839777283611_000001,,False
30033115798987,TARUN PILLAI,UTIB0227230,19/01/2025,16:28:06,NFSCWD ATM 6NLUCKNOW/615700606883/11:15:16/LUCKNOW,,,,,8000.0,0.0,1440799.0,debit,Axis Bank,30033115798987_000001,,False
150335109442,NITIN ADITYA,IDIB0983495,20/01/2025,,UPI/448412155821/DR/INDIANOIL/PUNB/fuelpay@ybl@punb0658909.ifsc.npci/UPI,,,448412155821,,838.0,0.0,322717.0,debit,Indian Bank,150335109442_000002,,False
8109737393647,AARAV GHOSH,CNRB0682780,21/01/2025,,NACH DR-2440994980-BAJAJ FINANCE EMI-393647,,,,,15850.0,0.0,173583.0,debit,Canara Bank,8109737393647_000002,,False
29730022243416,Lakshmi Devi K,HDFC0234575,22/01/2025,,UPI/589987361325/SENT USING PAYTM UPI/irctc.pay@axisbank@icic0271197.ifsc.npci/IRCTC,,,589987361325,,1614.0,0.0,230586.0,debit,HDFC Bank,29730022243416_000004,,False
30033115798987,TARUN PILLAI,UTIB0227230,22/01/2025,,UPI:PAY:100319595380/Bescom            /ICICI Bank/BESCOM,,,100319595380,,3903.0,0.0,1436896.0,debit,Axis Bank,30033115798987_000002,,False
8109737393647,AARAV GHOSH,CNRB0682780,22/01/2025,,UPI/928607800709/DR/AIRTEL/PUNB/airtel.recharge@airtel@punb0421992.ifsc.npci/UPI,,,928607800709,,3397.0,0.0,170186.0,debit,Canara Bank,8109737393647_000003,,False
839777283611,Deepa Borale,ICIC0236036,22/01/2025,18:55:58,UPI/DR/301320454283/BESC/PUNB/**bescom.bill@upi@punb0562220.ifsc.npci/UPI//ICI7615815154/BESCOM,,,301320454283,,1168.0,0.0,355641.0,debit,ICICI Bank,839777283611_000002,,False
150335109442,NITIN ADITYA,IDIB0983495,23/01/2025,,UPI/614225024017/DR/AIRTEL/BARB/airtel.recharge@airtel@barb0583774.ifsc.npci/UPI,,,614225024017,,2270.0,0.0,320447.0,debit,Indian Bank,150335109442_000003,,False
30033115798987,TARUN PILLAI,UTIB0227230,23/01/2025,,UPI:PAY:399255640465/DMART             /Punjab Nat,,,399255640465,,3739.0,0.0,1433157.0,debit,Axis Bank,30033115798987_000003,,False
839777283611,Deepa Borale,ICIC0236036,23/01/2025,,UPI/DR/528716594177/AIRT/KKBK/**airtel.recharge@airtel@kkbk0727808.ifsc.npci/UPI//ICI1566071619/AIRTEL,,,528716594177,,808.0,0.0,354833.0,debit,ICICI Bank,839777283611_000003,,False
150335109442,NITIN ADITYA,IDIB0983495,24/01/2025,,UPI/055105093883/DR/BESCOM/UTIB/bescom.bill@upi@utib0287314.ifsc.npci/UPI,,,055105093883,,2533.0,0.0,317914.0,debit,Indian Bank,150335109442_000004,,False
8109737393647,AARAV GHOSH,CNRB0682780,24/01/2025,,UPI/452496742255/DR/DMART/FDRL/dmart.pay@okaxis@fdrl0291738.ifsc.npci/UPI,,,452496742255,,1003.0,0.0,169183.0,debit,Canara Bank,8109737393647_000004,,False
