account_number,account_holder,ifsc_code,Date,Time,Narration,Transaction_ID,Reference_Number,Transaction_Reference,Cheque_Number,Debit,Credit,Balance,Transaction_Type,Bank_Name,txn_id,duplicate_of,is_reversed
340479896795,Kiran Nair,ICIC0984282,03/03/2025,,NEFT:ICICN2503034869460:CARMEN TRINITY VENTURE,,ICICN2503034869460,ICICN2503034869460,,0.0,78484.0,370034.0,credit,ICICI Bank,340479896795_000000,,False
58963443476721,Arjun Suresh Nair,BARB0945239,03/03/2025,,DIGITA-MUMBAI/ NEFT-BARBN2503032194240-TECHREVIVE SOLUTIONS,,BARBN2503032194240,BARBN2503032194240,,0.0,61169.0,125409.0,credit,Bank of Baroda,58963443476721_000000,,False
62563923085,AARAV GHOSH,IDFB0361193,03/03/2025,,NEFT/IDFBN2503034272310/RUDRAYA HOTEL/SBIN0286762,,IDFBN2503034272310,IDFBN2503034272310,,0.0,39876.0,366608.0,credit,IDFC FIRST Bank,62563923085_000000,,False
13955638706921,Isha Reddy,HDFC0944909,04/03/2025,,NEFT/HDFCN2503040666633/Sugarify Agency/04-Mar-2025/MAHB0395809/74452359830,,HDFCN2503040666633,HDFCN2503040666633,,0.0,41378.0,123620.0,credit,HDFC Bank,13955638706921_000000,,False
2245428367,SACHIN SETHI,KKBK0988038,04/03/2025,,NEFT KKBKN2503047931003 NEFTINW- (Cr) HANUMAN DICO SBIN0955031 62398096952,,KKBKN2503047931003,KKBKN2503047931003,,0.0,59726.0,265747.0,credit,Kotak Mahindra Bank,2245428367_000000,,False
340479896795,Kiran Nair,ICIC0984282,04/03/2025,,CWDR/213579229842/04-03-2025 08:28:35/CMN,,,,,15000.0,0.0,355034.0,debit,ICICI Bank,340479896795_000001,,False
2245428367,SACHIN SETHI,KKBK0988038,04/03/2025,09:36:33,UPI/559388936085/DR/DMAR/FDRL/dmart.pay@okaxis@fdrl0559900.ifsc.npci/UPI | D/DMART,,,559388936085,,3706.0,0.0,262041.0,debit,Kotak Mahindra Bank,2245428367_000001,,False
58963443476721,Arjun Suresh Nair,BARB0945239,04/03/2025,18:56:22,UPI/062214692712/19:40:54/UPI/fuelpay@ybl@fdrl0785784.ifsc.npci/Payment/INDIANOIL,,,062214692712,,1502.0,0.0,123907.0,debit,Bank of Baroda,58963443476721_000001,,False
2245428367,SACHIN SETHI,KKBK0988038,05/03/2025,,UPI/837668649193/DR/DMAR/IDIB/dmart.pay@okaxis@idib0863345.ifsc.npci/UPI | D/DMART,,,837668649193,,1204.0,0.0,260837.0,debit,Kotak Mahindra Bank,2245428367_000002,,False
43964761293,RAVI KUMAR SHARMA,SBIN0430051,05/03/2025,,NEFT CR-SBINN2503055472244- HDFC0829012-56922627200983-Legend Prime- NEFT - 055472244 - 56922627200983 - HDFC0829012,,SBINN2503055472244,SBINN2503055472244,,0.0,64984.0,226505.0,credit,State Bank of India,43964761293_000000,,False
