account_number,account_holder,ifsc_code,Date,Time,Narration,Transaction_ID,Reference_Number,Transaction_Reference,Cheque_Number,Debit,Credit,Balance,Transaction_Type,Bank_Name,txn_id,duplicate_of,is_reversed
53979974934441,Radha Rekha Saxena,HDFC0943241,21/01/2025,,NEFT/HDFCN2501213394853/NORTHERN TRADERS COMPANY/21-Jan-2025/UTIB0271024/64700230663753,,HDFCN2501213394853,HDFCN2501213394853,,0.0,61396.0,372873.0,credit,HDFC Bank,53979974934441_000000,,False
7120653074167793,NITIN ADITYA,PUNB0568347,21/01/2025,,NEFT/PUNBN2501211027070/SHREE KRISHNA MOBILE CDCI CDCI,,PUNBN2501211027070,PUNBN2501211027070,,0.0,44679.0,158326.0,credit,Punjab National Bank,7120653074167793_000000,,False
17502554280,LAKSHMI DEVI K,IDFB0388634,22/01/2025,,NEFT/IDFBN2501220406603/S R K Enterprises/FDRL0584599,,IDFBN2501220406603,IDFBN2501220406603,,0.0,39269.0,939269.0,credit,IDFC FIRST Bank,17502554280_000000,,False
17502554280,LAKSHMI DEVI K,IDFB0388634,22/01/2025,,UPI/MOB/289302465583/Pay request to Bescom/bescom.bill@upi@barb0615012.ifsc.npci/BESCOM,,,289302465583,,4378.0,0.0,934891.0,debit,IDFC FIRST Bank,17502554280_000001,,False
7938492694,SANJAY SHETTY,KKBK0970970,22/01/2025,,NEFT KKBKN2501228799449 NEFTINW- (Cr) SUGARIFY AGENCY IDFB0192808 99981348278,,KKBKN2501228799449,KKBKN2501228799449,,0.0,72351.0,184915.0,credit,Kotak Mahindra Bank,7938492694_000000,,False
7938492694,SANJAY SHETTY,KKBK0970970,22/01/2025,,UPI/298582383344/DR/INDI/CNRB/fuelpay@ybl@cnrb0327520.ifsc.npci/UPI | D/INDIANOIL,,,298582383344,,169.0,0.0,184746.0,debit,Kotak Mahindra Bank,7938492694_000001,,False
93704090560413,ISHA REDDY,UTIB0387263,22/01/2025,,UPI:PAY:311219350141/Airtel            /Federal Ba/AIRTEL,,,311219350141,,848.0,0.0,1691647.0,debit,Axis Bank,93704090560413_000000,,False
600329946641,Nitin Aditya,ICIC0913876,23/01/2025,,UPI/DR/469255170826/INDI/BARB/**fuelpay@ybl@barb0496976.ifsc.npci/UPI//ICI0056765376/INDIANOIL,,,469255170826,,4121.0,0.0,160488.0,debit,ICICI Bank,600329946641_000000,,False
7120653074167793,NITIN ADITYA,PUNB0568347,23/01/2025,,UPI/704210352600/P2A/dmart.pay@okaxis@barb0133349.ifsc.npci/Dmart CDCI CDCI/DMART,,,704210352600,,485.0,0.0,157841.0,debit,Punjab National Bank,7120653074167793_000001,,False
7938492694,SANJAY SHETTY,KKBK0970970,23/01/2025,,UPI/902734045603/DR/IRCT/KKBK/irctc.pay@axisbank@kkbk0902687.ifsc.npci/UPI | D/IRCTC,,,902734045603,,4355.0,0.0,180391.0,debit,Kotak Mahindra Bank,7938492694_000002,,False
