account_number,account_holder,ifsc_code,Date,Time,Narration,Transaction_ID,Reference_Number,Transaction_Reference,Cheque_Number,Debit,Credit,Balance,Transaction_Type,Bank_Name,txn_id,duplicate_of,is_reversed
35014923082,KIRAN NAIR,SBIN0545839,10/02/2025,,NEFT CR-SBINN2502109331947- FDRL0394067-75181201755810-Carmen Trinity Venture- NEFT - 109331947 - 75181201755810 - FDRL0394067,,SBINN2502109331947,SBINN2502109331947,,0.0,51950.0,1071744.0,credit,State Bank of India,35014923082_000000,,False
35014923082,KIRAN NAIR,SBIN0545839,11/02/2025,,ATM Wdl P1ENLUC10 +LUCKNOW 11/02/25 08:23,,,,,10000.0,0.0,1061744.0,debit,State Bank of India,35014923082_000001,,False
54859072041765,ROHAN KAPOOR,UTIB0834889,11/02/2025,,UPI:PAY:498160462687/Indianoil         /Bank of Ma/INDIANOIL,,,498160462687,,3866.0,0.0,344907.0,debit,Axis Bank,54859072041765_000000,,False
55130414032197,Pankaj Pillai,BARB0353061,11/02/2025,,DIGITA-MUMBAI/ NEFT-BARBN2502116416902-APEX COMMERCE ENTERPRISE,,BARBN2502116416902,BARBN2502116416902,,0.0,47434.0,279840.0,credit,Bank of Baroda,55130414032197_000000,,False
5247835235396,MEERA PATEL,CNRB0323638,11/02/2025,22:00:27,UPI/623689373157/DR/AIRTEL/MAHB/airtel.recharge@airtel@mahb0400312.ifsc.npci/UPI,,,623689373157,,4484.0,0.0,13516.0,debit,Canara Bank,5247835235396_000000,,False
15686622603501,Rohan Kapoor,FDRL0372674,12/02/2025,,FT NEFT/FDRLN2502129226454/Bansilal Traders/Bansilal Traders TRF 12-Feb-25,,FDRLN2502129226454,FDRLN2502129226454,,0.0,43539.0,325277.0,credit,Federal Bank,15686622603501_000000,,False
5247835235396,MEERA PATEL,CNRB0323638,12/02/2025,,UPI/773429039125/DR/BESCOM/PUNB/bescom.bill@upi@punb0643553.ifsc.npci/UPI,,,773429039125,,4340.0,0.0,9176.0,debit,Canara Bank,5247835235396_000001,,False
54859072041765,ROHAN KAPOOR,UTIB0834889,12/02/2025,,MB NEFT/UTIBN2502125882676/LEGEND PRI/LEGEND PRIME/,,UTIBN2502125882676,UTIBN2502125882676,,0.0,78181.0,423088.0,credit,Axis Bank,54859072041765_000001,,False
15686622603501,Rohan Kapoor,FDRL0372674,13/02/2025,,NACH DR-5725309747-HDFC BANK EMI-603501,,,,,7500.0,0.0,317777.0,debit,Federal Bank,15686622603501_000001,,False
259296579885,SHIV LAL BISHNOI,IDIB0378658,13/02/2025,,N/IDIBN2502137750965/UTIB0918565/S R K ENTERPRISES,,IDIBN2502137750965,IDIBN2502137750965,,0.0,49639.0,374171.0,credit,Indian Bank,259296579885_000000,,False
259296579885,SHIV LAL BISHNOI,IDIB0378658,13/02/2025,,UPI/335250774680/DR/BIGBASKET/KKBK/bbdaily@okhdfcbank@kkbk0822063.ifsc.npci/UPI,,,335250774680,,2767.0,0.0,371404.0,debit,Indian Bank,259296579885_000001,,False
