account_number,account_holder,ifsc_code,Date,Time,Narration,Transaction_ID,Reference_Number,Transaction_Reference,Cheque_Number,Debit,Credit,Balance,Transaction_Type,Bank_Name,txn_id,duplicate_of,is_reversed
4236962587850270,HARISH RAM,PUNB0188085,10/01/2025,,NEFT/PUNBN2501100857501/Rudraya Hotel CDCI CDCI,,PUNBN2501100857501,PUNBN2501100857501,,0.0,67227.0,166101.0,credit,Punjab National Bank,4236962587850270_000000,,False
6793198740,DEEPA BORALE,KKBK0642782,11/01/2025,,NEFT KKBKN2501118182655 NEFTINW- (Cr) Rudraya Hotel FDRL0541083 68991431137137,,KKBKN2501118182655,KKBKN2501118182655,,0.0,52067.0,1115985.0,credit,Kotak Mahindra Bank,6793198740_000000,,False
721215922125,Vikram Saxena,ICIC0895375,11/01/2025,,UPI/DR/178091195945/AIRT/MAHB/**airtel.recharge@airtel@mahb0953515.ifsc.npci/UPI//ICI2094820755/AIRTEL,,,178091195945,,3501.0,0.0,14499.0,debit,ICICI Bank,721215922125_000000,,False
15219673978,DEVANSHU MALHOTRA,SBIN0216860,12/01/2025,,UPI/287300737384/FROM: 15219673978@sbin0216860.ifsc.npci/TO: irctc.pay@axisbank@utib0775450.ifsc.npci. NPCI/UPI/IRCTC,,,287300737384,,403.0,0.0,321759.0,debit,State Bank of India,15219673978_000000,,False
44883153319,Arjun Suresh Nair,MAHB0445296,12/01/2025,,CRYSTAL SUPPLY ENTERPRISE MAHBN2501123175427 - 9008-NEFT/ RTGS CELL IDIB0494658 757557345664,,MAHBN2501123175427,MAHBN2501123175427,,0.0,42429.0,345442.0,credit,Bank of Maharashtra,44883153319_000000,,False
6793198740,DEEPA BORALE,KKBK0642782,12/01/2025,,MAB CHARGES,,,,,9.0,0.0,1115976.0,debit,Kotak Mahindra Bank,6793198740_000001,,False
721215922125,Vikram Saxena,ICIC0895375,12/01/2025,,NEFT:ICICN2501126290886:BANSILAL TRADERS,,ICICN2501126290886,ICICN2501126290886,,0.0,76856.0,91355.0,credit,ICICI Bank,721215922125_000001,,False
721215922125,Vikram Saxena,ICIC0895375,12/01/2025,,UPI/DR/672256449118/JIO/BARB/**jio.mobile@ibl@barb0160546.ifsc.npci/UPI//ICI0011125285,,,672256449118,,2406.0,0.0,88949.0,debit,ICICI Bank,721215922125_000002,,False
15219673978,DEVANSHU MALHOTRA,SBIN0216860,13/01/2025,,NEFT CR-SBINN2501130697906- IDIB0334788-675417718320-TECHREVIVE SOLUTIONS- NEFT - 130697906 - 675417718320 - IDIB0334788,,SBINN2501130697906,SBINN2501130697906,,0.0,43016.0,364775.0,credit,State Bank of India,15219673978_000001,,False
4236962587850270,HARISH RAM,PUNB0188085,13/01/2025,,ATM WDR 7202 PNB \PNB KOZHIKODE \ KOZHIKODE CDCI CDCI,,,,,10000.0,0.0,156101.0,debit,Punjab National Bank,4236962587850270_000001,,False
