account_number,account_holder,ifsc_code,Date,Time,Narration,Transaction_ID,Reference_Number,Transaction_Reference,Cheque_Number,Debit,Credit,Balance,Transaction_Type,Bank_Name,txn_id,duplicate_of,is_reversed
21081385298452,SHIV LAL BISHNOI,UTIB0320972,08/01/2025,,MB NEFT/UTIBN2501082595574/Shree Kris/Shree Krishna Mobile/,,UTIBN2501082595574,UTIBN2501082595574,,0.0,61786.0,961786.0,credit,Axis Bank,21081385298452_000000,,False
76469732163180,Anjali Sunita,BARB0508103,08/01/2025,,DIGITA-MUMBAI/ NEFT-BARBN2501087266801-Rg Enterprise,,BARBN2501087266801,BARBN2501087266801,,0.0,51733.0,329554.0,credit,Bank of Baroda,76469732163180_000000,,False
21081385298452,SHIV LAL BISHNOI,UTIB0320972,09/01/2025,,UPI:PAY:549606637266/Pharmacy          /Bank of Ma/PHARMACY,,,549606637266,,3790.0,0.0,957996.0,debit,Axis Bank,21081385298452_000001,,False
52401335283,Rekha Yadav,MAHB0207246,09/01/2025,,UPI/322963398115/DR/JIO/SBIN/jio.mobile@ibl@sbin0924833.ifsc.npci/UPI,,,322963398115,,2091.0,0.0,174730.0,debit,Bank of Maharashtra,52401335283_000000,,False
76469732163180,Anjali Sunita,BARB0508103,09/01/2025,09:55:12,UPI/913317230530/08:57:27/UPI/medplus@ybl@cnrb0132774.ifsc.npci/Payment/PHARMACY,,,913317230530,,2363.0,0.0,327191.0,debit,Bank of Baroda,76469732163180_000001,,False
52401335283,Rekha Yadav,MAHB0207246,10/01/2025,,Apex Commerce Enterprise MAHBN2501101356389 - 9008-NEFT/ RTGS CELL ICIC0872381 693194989588,,MAHBN2501101356389,MAHBN2501101356389,,0.0,52361.0,227091.0,credit,Bank of Maharashtra,52401335283_000001,,False
6874988816602204,AISHWARYA MEHTA,PUNB0194660,10/01/2025,,UPI/545627943074/P2A/bescom.bill@upi@hdfc0282114.ifsc.npci/Bescom CDCI CDCI/BESCOM,,,545627943074,,1300.0,0.0,326021.0,debit,Punjab National Bank,6874988816602204_000000,,False
51703956546,BHAVANA RAO,IDFB0462312,11/01/2025,,NEFT/IDFBN2501112623244/NORTHERN TRADERS COMPANY/IDFB0801555,,IDFBN2501112623244,IDFBN2501112623244,,0.0,69443.0,409443.0,credit,IDFC FIRST Bank,51703956546_000000,,False
6874988816602204,AISHWARYA MEHTA,PUNB0194660,11/01/2025,,NEFT/PUNBN2501113553664/Apex Commerce Enterprise CDCI CDCI,,PUNBN2501113553664,PUNBN2501113553664,,0.0,72812.0,398833.0,credit,Punjab National Bank,6874988816602204_000001,,False
6874988816602204,AISHWARYA MEHTA,PUNB0194660,11/01/2025,,NACH DR-6741521200-ICICI BANK EMI-602204,,,,,7500.0,0.0,391333.0,debit,Punjab National Bank,6874988816602204_000002,,False
51703956546,BHAVANA RAO,IDFB0462312,11/01/2025,08:04:07,UPI/MOB/012766077751/Pay request to Bescom/bescom.bill@upi@mahb0501848.ifsc.npci/BESCOM,,,012766077751,,3637.0,0.0,405806.0,debit,IDFC FIRST Bank,51703956546_000001,,False
21081385298452,SHIV LAL BISHNOI,UTIB0320972,12/01/2025,,UPI:PAY:238394939101/Dmart             /HDFC Bank/DMART,,,238394939101,,948.0,0.0,957048.0,debit,Axis Bank,21081385298452_000002,,False
76469732163180,Anjali Sunita,BARB0508103,12/01/2025,,UPI/591721388054/10:13:33/UPI/airtel.recharge@airtel@cnrb0806795.ifsc.npci/Payment/AIRTEL,,,591721388054,,1982.0,0.0,325209.0,debit,Bank of Baroda,76469732163180_000002,,False
52401335283,Rekha Yadav,MAHB0207246,12/01/2025,15:15:19,UPI/913718138989/DR/DMART/PUNB/dmart.pay@okaxis@punb0335663.ifsc.npci/UPI,,,913718138989,,742.0,0.0,226349.0,debit,Bank of Maharashtra,52401335283_000002,,False
21081385298452,SHIV LAL BISHNOI,UTIB0320972,13/01/2025,,UPI:PAY:914149435054/Pharmacy          /HDFC Bank/PHARMACY,,,914149435054,,1694.0,0.0,955354.0,debit,Axis Bank,21081385298452_000003,,False
6874988816602204,AISHWARYA MEHTA,PUNB0194660,13/01/2025,,UPI/718540885331/P2A/medplus@ybl@punb0711913.ifsc.npci/PHARMACY CDCI CDCI,,,718540885331,,1260.0,0.0,390073.0,debit,Punjab National Bank,6874988816602204_000003,,False
