account_number,account_holder,ifsc_code,Date,Time,Narration,Transaction_ID,Reference_Number,Transaction_Reference,Cheque_Number,Debit,Credit,Balance,Transaction_Type,Bank_Name,txn_id,duplicate_of,is_reversed
78475377216413,AARAV GHOSH,UTIB0167178,25/01/2025,,MB NEFT/UTIBN2501254389172/GLOBAL ENT/GLOBAL ENTERPRISE/,,UTIBN2501254389172,UTIBN2501254389172,,0.0,69712.0,190304.0,credit,Axis Bank,78475377216413_000000,,False
16043820598,KAVYA BOSE,IDFB0640215,26/01/2025,,NEFT/IDFBN2501265969863/Rudraya Hotel/HDFC0766756,,IDFBN2501265969863,IDFBN2501265969863,,0.0,72449.0,560381.2,credit,IDFC FIRST Bank,16043820598_000000,,False
78475377216413,AARAV GHOSH,UTIB0167178,26/01/2025,,UPI:PAY:484763985677/Indianoil         /Federal Ba/INDIANOIL,,,484763985677,,3327.0,0.0,186977.0,debit,Axis Bank,78475377216413_000001,,False
82478389358,Farah Khan,MAHB0696245,26/01/2025,,Global Enterprise MAHBN2501268693349 - 9008-NEFT/ RTGS CELL HDFC0674570 16306620396055,,MAHBN2501268693349,MAHBN2501268693349,,0.0,37820.0,121453.0,credit,Bank of Maharashtra,82478389358_000000,,False
86358940321701,Deepa Borale,FDRL0826112,26/01/2025,,UPI/575562908355/DR/IRCTC/IDIB/irctc.pay@axisbank@idib0692916.ifsc.npci/UPI,,,575562908355,,1123.0,0.0,94034.0,debit,Federal Bank,86358940321701_000000,,False
16043820598,KAVYA BOSE,IDFB0640215,27/01/2025,,UPI/MOB/951043555436/Pay request to BESCOM/bescom.bill@upi@kkbk0465232.ifsc.npci,,,951043555436,,3334.0,0.0,557047.2,debit,IDFC FIRST Bank,16043820598_000001,,False
20649303702660,Arjun Suresh Nair,BARB0270841,27/01/2025,,DIGITA-MUMBAI/ NEFT-BARBN2501277477540-Northern Traders Company,,BARBN2501277477540,BARBN2501277477540,,0.0,39581.0,248842.0,credit,Bank of Baroda,20649303702660_000000,,False
20649303702660,Arjun Suresh Nair,BARB0270841,27/01/2025,,UPI/641428166080/10:14:43/UPI/jio.mobile@ibl@fdrl0899493.ifsc.npci/Payment/JIO,,,641428166080,,1405.0,0.0,247437.0,debit,Bank of Baroda,20649303702660_000001,,False
9173060573203056,AARAV GHOSH,PUNB0885008,27/01/2025,,NEFT/PUNBN2501279727962/CRYSTAL SUPPLY ENTERPRIS CDCI CDCI,,PUNBN2501279727962,PUNBN2501279727962,,0.0,35771.0,259643.0,credit,Punjab National Bank,9173060573203056_000000,,False
9173060573203056,AARAV GHOSH,PUNB0885008,27/01/2025,,UPI/843536886642/P2A/bbdaily@okhdfcbank@fdrl0442819.ifsc.npci/Bigbasket CDCI CDCI/BIGBASKET,,,843536886642,,676.0,0.0,258967.0,debit,Punjab National Bank,9173060573203056_000001,,False
82478389358,Farah Khan,MAHB0696245,27/01/2025,09:00:08,UPI/221010747903/DR/AIRTEL/IDIB/airtel.recharge@airtel@idib0981445.ifsc.npci/UPI,,,221010747903,,261.0,0.0,121192.0,debit,Bank of Maharashtra,82478389358_000001,,False
20649303702660,Arjun Suresh Nair,BARB0270841,28/01/2025,,UPI/310395244972/17:00:51/UPI/airtel.recharge@airtel@barb0298246.ifsc.npci/Payment/AIRTEL,,,310395244972,,177.0,0.0,247260.0,debit,Bank of Baroda,20649303702660_000002,,False
78475377216413,AARAV GHOSH,UTIB0167178,28/01/2025,,UPI:PAY:808005482472/PHARMACY          /Axis Bank,,,808005482472,,4362.0,0.0,182615.0,debit,Axis Bank,78475377216413_000002,,False
86358940321701,Deepa Borale,FDRL0826112,28/01/2025,,FT NEFT/FDRLN2501289780616/CARMEN TRINITY VENTURE/CARMEN TRINITY VENTURE TRF 28-Jan-25,,FDRLN2501289780616,FDRLN2501289780616,,0.0,61259.0,155293.0,credit,Federal Bank,86358940321701_000001,,False
9173060573203056,AARAV GHOSH,PUNB0885008,28/01/2025,,ATM WDR 6543 PNB \PNB PUNE \ PUNE CDCI CDCI,,,,,10000.0,0.0,248967.0,debit,Punjab National Bank,9173060573203056_000002,,False
20649303702660,Arjun Suresh Nair,BARB0270841,29/01/2025,,UPI/972451664505/09:00:37/UPI/medplus@ybl@cnrb0341256.ifsc.npci/Payment/PHARMACY,,,972451664505,,146.0,0.0,247114.0,debit,Bank of Baroda,20649303702660_000003,,False
86358940321701,Deepa Borale,FDRL0826112,29/01/2025,,UPI/961944568157/DR/PHARMACY/HDFC/medplus@ybl@hdfc0964001.ifsc.npci/UPI,,,961944568157,,3725.0,0.0,151568.0,debit,Federal Bank,86358940321701_000002,,False
16043820598,KAVYA BOSE,IDFB0640215,29/01/2025,12:26:46,UPI/MOB/321087057702/Pay request to Pharmacy/medplus@ybl@icic0515728.ifsc.npci/PHARMACY,,,321087057702,,2056.0,0.0,554991.2,debit,IDFC FIRST Bank,16043820598_000002,,False
