account_number,account_holder,ifsc_code,Date,Time,Narration,Transaction_ID,Reference_Number,Transaction_Reference,Cheque_Number,Debit,Credit,Balance,Transaction_Type,Bank_Name,txn_id,duplicate_of,is_reversed
5356944236978633,AISHWARYA MEHTA,PUNB0490867,19/01/2025,,NEFT/PUNBN2501191131859/LEGEND PRIME CDCI CDCI,,PUNBN2501191131859,PUNBN2501191131859,,0.0,37785.0,225967.0,credit,Punjab National Bank,5356944236978633_000000,,False
83389651038594,MEERA PATEL,UTIB0256349,20/01/2025,,MB NEFT/UTIBN2501200380647/CARMEN TRI/CARMEN TRINITY VENTURE/,,UTIBN2501200380647,UTIBN2501200380647,,0.0,66477.0,224070.0,credit,Axis Bank,83389651038594_000000,,False
83389651038594,MEERA PATEL,UTIB0256349,20/01/2025,,UPI:PAY:804671576650/Pharmacy          /Federal Ba/PHARMACY,,,804671576650,,990.0,0.0,223080.0,debit,Axis Bank,83389651038594_000001,,False
42566261909955,Priya Venkatesh,FDRL0711207,21/01/2025,,FT NEFT/FDRLN2501215615128/Global Enterprise/Global Enterprise TRF 21-Jan-25,,FDRLN2501215615128,FDRLN2501215615128,,0.0,61615.0,269225.0,credit,Federal Bank,42566261909955_000000,,False
77064670041,Sanjay Shetty,MAHB0941818,21/01/2025,,RUDRAYA HOTEL MAHBN2501210435483 - 9008-NEFT/ RTGS CELL UTIB0388984 70491181376963,,MAHBN2501210435483,MAHBN2501210435483,,0.0,78347.0,169575.0,credit,Bank of Maharashtra,77064670041_000000,,False
7901090204782,ANJALI SUNITA,CNRB0413542,21/01/2025,,NEFT CR-IDFB0307889-RG ENTERPRISE-CNRBN2501217213170,,CNRBN2501217213170,CNRBN2501217213170,,0.0,71412.0,153651.0,credit,Canara Bank,7901090204782_000000,,False
7901090204782,ANJALI SUNITA,CNRB0413542,21/01/2025,,UPI/208960273643/DR/DMART/PUNB/dmart.pay@okaxis@punb0617388.ifsc.npci/UPI,,,208960273643,,2144.0,0.0,151507.0,debit,Canara Bank,7901090204782_000001,,False
98039194778,RADHA REKHA SAXENA,IDFB0775410,21/01/2025,,NEFT/IDFBN2501211174726/HANUMAN DICO/KKBK0154302,,IDFBN2501211174726,IDFBN2501211174726,,0.0,61924.0,147230.0,credit,IDFC FIRST Bank,98039194778_000000,,False
42566261909955,Priya Venkatesh,FDRL0711207,22/01/2025,,UPI/789134850967/DR/IRCTC/IDFB/irctc.pay@axisbank@idfb0745684.ifsc.npci/UPI,,,789134850967,,2402.0,0.0,266823.0,debit,Federal Bank,42566261909955_000001,,False
5356944236978633,AISHWARYA MEHTA,PUNB0490867,22/01/2025,,GST,,,,,29.0,0.0,225938.0,debit,Punjab National Bank,5356944236978633_000001,,False
