account_number,account_holder,ifsc_code,Date,Time,Narration,Transaction_ID,Reference_Number,Transaction_Reference,Cheque_Number,Debit,Credit,Balance,Transaction_Type,Bank_Name,txn_id,duplicate_of,is_reversed
56144677627303,Ravi Kumar Sharma,BARB0259619,13/01/2025,,DIGITA-MUMBAI/ NEFT-BARBN2501135598532-BANSILAL TRADERS,,BARBN2501135598532,BARBN2501135598532,,0.0,46733.0,154670.0,credit,Bank of Baroda,56144677627303_000000,,False
84392586324366,Komal Kapoor,HDFC0732857,13/01/2025,,NEFT/HDFCN2501139969352/SUGARIFY AGENCY/13-Jan-2025/PUNB0900359/8105178618238584,,HDFCN2501139969352,HDFCN2501139969352,,0.0,81194.0,353288.0,credit,HDFC Bank,84392586324366_000000,,False
86957120095922,Devanshu Malhotra,FDRL0295655,13/01/2025,,FT NEFT/FDRLN2501136980603/SUGARIFY AGENCY/SUGARIFY AGENCY TRF 13-Jan-25,,FDRLN2501136980603,FDRLN2501136980603,,0.0,43330.0,111944.0,credit,Federal Bank,86957120095922_000000,,False
5074474330030,PANKAJ PILLAI,CNRB0956950,14/01/2025,,CWDR/835853852337/14-01-2025 10:58:07/CMN,,,,,15000.0,0.0,267218.0,debit,Canara Bank,5074474330030_000000,,False
84392586324366,Komal Kapoor,HDFC0732857,14/01/2025,,UPI/143201244517/SENT USING PAYTM UPI/fuelpay@ybl@utib0233203.ifsc.npci/INDIANOIL,,,143201244517,,3238.0,0.0,350050.0,debit,HDFC Bank,84392586324366_000001,,False
86957120095922,Devanshu Malhotra,FDRL0295655,14/01/2025,08:33:06,UPI/446887591769/DR/PHARMACY/HDFC/medplus@ybl@hdfc0968789.ifsc.npci/UPI,,,446887591769,,4138.0,0.0,107806.0,debit,Federal Bank,86957120095922_000001,,False
5074474330030,PANKAJ PILLAI,CNRB0956950,15/01/2025,,NEFT CR-KKBK0126100-CRYSTAL SUPPLY ENTERPRISE-CNRBN2501151196091,,CNRBN2501151196091,CNRBN2501151196091,,0.0,68348.0,335566.0,credit,Canara Bank,5074474330030_000001,,False
5074474330030,PANKAJ PILLAI,CNRB0956950,15/01/2025,,UPI/349890420417/DR/INDIANOIL/SBIN/fuelpay@ybl@sbin0899092.ifsc.npci/UPI,,,349890420417,,1515.0,0.0,334051.0,debit,Canara Bank,5074474330030_000002,,False
69373695548,GAURAV KUNAL GHOSH,IDFB0660135,15/01/2025,,NEFT/IDFBN2501153892638/Maa Enterprise/ICIC0303124,,IDFBN2501153892638,IDFBN2501153892638,,0.0,35887.0,332352.0,credit,IDFC FIRST Bank,69373695548_000000,,False
69373695548,GAURAV KUNAL GHOSH,IDFB0660135,15/01/2025,,MONTHLY SMS CHARGES,,,,,29.0,0.0,332323.0,debit,IDFC FIRST Bank,69373695548_000001,,False
5074474330030,PANKAJ PILLAI,CNRB0956950,16/01/2025,,UPI/647128288928/DR/JIO/KKBK/jio.mobile@ibl@kkbk0404826.ifsc.npci/UPI,,,647128288928,,3290.0,0.0,330761.0,debit,Canara Bank,5074474330030_000003,,False
78783128619,Shiv Lal Bishnoi,MAHB0727939,16/01/2025,,APEX COMMERCE ENTERPRISE MAHBN2501167636695 - 9008-NEFT/ RTGS CELL CNRB0285292 9896757913805,,MAHBN2501167636695,MAHBN2501167636695,,0.0,43856.0,210650.0,credit,Bank of Maharashtra,78783128619_000000,,False
78783128619,Shiv Lal Bishnoi,MAHB0727939,16/01/2025,,UPI/020555109331/DR/DMART/UTIB/dmart.pay@okaxis@utib0639656.ifsc.npci/UPI,,,020555109331,,3762.0,0.0,206888.0,debit,Bank of Maharashtra,78783128619_000001,,False
86957120095922,Devanshu Malhotra,FDRL0295655,16/01/2025,,UPI/661331945741/DR/IRCTC/CNRB/irctc.pay@axisbank@cnrb0796255.ifsc.npci/UPI,,,661331945741,,4423.0,0.0,103383.0,debit,Federal Bank,86957120095922_000002,,False
56144677627303,Ravi Kumar Sharma,BARB0259619,16/01/2025,12:32:00,UPI/886478198380/19:07:44/UPI/dmart.pay@okaxis@barb0640188.ifsc.npci/Payment/DMART,,,886478198380,,2004.0,0.0,152666.0,debit,Bank of Baroda,56144677627303_000001,,False
5074474330030,PANKAJ PILLAI,CNRB0956950,17/01/2025,,UPI/315400615341/DR/AIRTEL/FDRL/airtel.recharge@airtel@fdrl0257715.ifsc.npci/UPI,,,315400615341,,3602.0,0.0,327159.0,debit,Canara Bank,5074474330030_000004,,False
