account_number,account_holder,ifsc_code,Date,Time,Narration,Transaction_ID,Reference_Number,Transaction_Reference,Cheque_Number,Debit,Credit,Balance,Transaction_Type,Bank_Name,txn_id,duplicate_of,is_reversed
52085645014,PANKAJ PILLAI,IDFB0169077,14/01/2025,,NEFT/IDFBN2501147908380/Rudraya Hotel/MAHB0159986,,IDFBN2501147908380,IDFBN2501147908380,,0.0,69524.0,705217.0,credit,IDFC FIRST Bank,52085645014_000000,,False
301880669130,PANKAJ PILLAI,IDIB0477533,15/01/2025,,N/IDIBN2501152119585/HDFC0239397/Rg Enterprise,,IDIBN2501152119585,IDIBN2501152119585,,0.0,67732.0,778597.0,credit,Indian Bank,301880669130_000000,,False
301880669130,PANKAJ PILLAI,IDIB0477533,15/01/2025,,NACH DR-9694328407-BAJAJ FINANCE EMI-669130,,,,,21400.0,0.0,757197.0,debit,Indian Bank,301880669130_000001,,False
46430145038,Aishwarya Mehta,MAHB0790175,15/01/2025,,Rudraya Hotel MAHBN2501154944161 - 9008-NEFT/ RTGS CELL BARB0263287 44140990501523,,MAHBN2501154944161,MAHBN2501154944161,,0.0,64415.0,403065.0,credit,Bank of Maharashtra,46430145038_000000,,False
42403500363456,Arjun Suresh Nair,HDFC0304644,16/01/2025,,NEFT/HDFCN2501168899223/S R K ENTERPRISES/16-Jan-2025/CNRB0267765/7636817058910,,HDFCN2501168899223,HDFCN2501168899223,,0.0,80843.0,184148.0,credit,HDFC Bank,42403500363456_000000,,False
42403500363456,Arjun Suresh Nair,HDFC0304644,17/01/2025,,UPI/221274273482/SENT USING PAYTM UPI/dmart.pay@okaxis@idfb0519873.ifsc.npci/DMART,,,221274273482,,3450.0,0.0,180698.0,debit,HDFC Bank,42403500363456_000001,,False
46430145038,Aishwarya Mehta,MAHB0790175,17/01/2025,,UPI/225102284014/DR/AIRTEL/IDIB/airtel.recharge@airtel@idib0451052.ifsc.npci/UPI,,,225102284014,,924.0,0.0,402141.0,debit,Bank of Maharashtra,46430145038_000001,,False
52085645014,PANKAJ PILLAI,IDFB0169077,17/01/2025,,ATM-NFS/CASH WITHDRAWAL/LUCKNOW BRANCH ATM LUCKNOW IN/742437775847/SELF,,,,,8000.0,0.0,697217.0,debit,IDFC FIRST Bank,52085645014_000001,,False
9275713700,REKHA YADAV,KKBK0926647,17/01/2025,,NEFT KKBKN2501179140542 NEFTINW- (Cr) S R K Enterprises BARB0966379 85974049436149,,KKBKN2501179140542,KKBKN2501179140542,,0.0,64296.0,411670.0,credit,Kotak Mahindra Bank,9275713700_000000,,False
9275713700,REKHA YADAV,KKBK0926647,17/01/2025,,UPI/235371745137/DR/PHAR/IDIB/medplus@ybl@idib0521547.ifsc.npci/UPI | D/PHARMACY,,,235371745137,,556.0,0.0,411114.0,debit,Kotak Mahindra Bank,9275713700_000001,,False
301880669130,PANKAJ PILLAI,IDIB0477533,18/01/2025,,NACH DR-9821413122-BAJAJ FINANCE EMI-669130,,,,,11200.0,0.0,745997.0,debit,Indian Bank,301880669130_000002,,False
46430145038,Aishwarya Mehta,MAHB0790175,18/01/2025,,UPI/892764418885/DR/AIRTEL/FDRL/airtel.recharge@airtel@fdrl0855025.ifsc.npci/UPI,,,892764418885,,1246.0,0.0,400895.0,debit,Bank of Maharashtra,46430145038_000002,,False
52085645014,PANKAJ PILLAI,IDFB0169077,19/01/2025,,NACH DR-4609508915-ICICI BANK EMI-645014,,,,,11200.0,0.0,686017.0,debit,IDFC FIRST Bank,52085645014_000002,,False
301880669130,PANKAJ PILLAI,IDIB0477533,20/01/2025,,UPI/099913441363/DR/INDIANOIL/UTIB/fuelpay@ybl@utib0512629.ifsc.npci/UPI,,,099913441363,,3366.0,0.0,742631.0,debit,Indian Bank,301880669130_000003,,False
42403500363456,Arjun Suresh Nair,HDFC0304644,20/01/2025,,UPI/560633817547/SENT USING PAYTM UPI/jio.mobile@ibl@icic0872366.ifsc.npci/JIO,,,560633817547,,3743.0,0.0,176955.0,debit,HDFC Bank,42403500363456_000002,,False
