account_number,account_holder,ifsc_code,Date,Time,Narration,Transaction_ID,Reference_Number,Transaction_Reference,Cheque_Number,Debit,Credit,Balance,Transaction_Type,Bank_Name,txn_id,duplicate_of,is_reversed
97717246673297,Meera Patel,BARB0957696,27/01/2025,,DIGITA-MUMBAI/ NEFT-BARBN2501272865706-S R K ENTERPRISES,,BARBN2501272865706,BARBN2501272865706,,0.0,52749.0,120867.0,credit,Bank of Baroda,97717246673297_000000,,False
2170855136,ANJALI SUNITA,KKBK0619237,28/01/2025,,NEFT KKBKN2501285880973 NEFTINW- (Cr) Legend Prime MAHB0773772 66885065702,,KKBKN2501285880973,KKBKN2501285880973,,0.0,58744.0,915861.0,credit,Kotak Mahindra Bank,2170855136_000000,,False
8197880275022,AARAV GHOSH,CNRB0318262,28/01/2025,,UPI/603208286413/DR/BIGBASKET/KKBK/bbdaily@okhdfcbank@kkbk0464518.ifsc.npci/UPI,,,603208286413,,2803.0,0.0,877196.0,debit,Canara Bank,8197880275022_000000,,False
97717246673297,Meera Patel,BARB0957696,28/01/2025,,UPI/420477304279/14:21:59/UPI/bbdaily@okhdfcbank@icic0835670.ifsc.npci/Payment/BIGBASKET,,,420477304279,,4474.0,0.0,116393.0,debit,Bank of Baroda,97717246673297_000001,,False
39640208296,ARJUN SURESH NAIR,IDFB0612647,29/01/2025,,NEFT/IDFBN2501297890885/Rg Enterprise/FDRL0883589,,IDFBN2501297890885,IDFBN2501297890885,,0.0,73536.0,224590.0,credit,IDFC FIRST Bank,39640208296_000000,,False
39640208296,ARJUN SURESH NAIR,IDFB0612647,29/01/2025,,UPI/MOB/721171929294/Pay request to Airtel/airtel.recharge@airtel@fdrl0339862.ifsc.npci/AIRTEL,,,721171929294,,2252.0,0.0,222338.0,debit,IDFC FIRST Bank,39640208296_000001,,False
8197880275022,AARAV GHOSH,CNRB0318262,29/01/2025,,NEFT CR-BARB0850653-Apex Commerce Enterprise-CNRBN2501295197003,,CNRBN2501295197003,CNRBN2501295197003,,0.0,83880.0,961076.0,credit,Canara Bank,8197880275022_000001,,False
8224933114211942,TARUN PILLAI,PUNB0869862,29/01/2025,,NEFT/PUNBN2501296901194/Apex Commerce Enterprise CDCI CDCI,,PUNBN2501296901194,PUNBN2501296901194,,0.0,36524.0,337836.0,credit,Punjab National Bank,8224933114211942_000000,,False
8224933114211942,TARUN PILLAI,PUNB0869862,29/01/2025,,UPI/375136209338/P2A/irctc.pay@axisbank@hdfc0255321.ifsc.npci/Irctc CDCI CDCI/IRCTC,,,375136209338,,1072.0,0.0,336764.0,debit,Punjab National Bank,8224933114211942_000001,,False
97717246673297,Meera Patel,BARB0957696,29/01/2025,,UPI/635664693331/09:29:50/UPI/dmart.pay@okaxis@cnrb0487668.ifsc.npci/Payment/DMART,,,635664693331,,336.0,0.0,116057.0,debit,Bank of Baroda,97717246673297_000002,,False
2170855136,ANJALI SUNITA,KKBK0619237,30/01/2025,,UPI/218053465622/DR/AIRT/FDRL/airtel.recharge@airtel@fdrl0317504.ifsc.npci/UPI | D/AIRTEL,,,218053465622,,4405.0,0.0,911456.0,debit,Kotak Mahindra Bank,2170855136_000001,,False
39640208296,ARJUN SURESH NAIR,IDFB0612647,30/01/2025,,UPI/MOB/331767872050/Pay request to DMART/dmart.pay@okaxis@cnrb0957388.ifsc.npci,,,331767872050,,392.0,0.0,221946.0,debit,IDFC FIRST Bank,39640208296_000002,,False
8197880275022,AARAV GHOSH,CNRB0318262,30/01/2025,12:35:19,NACH DR-4403986668-HDFC BANK EMI-275022,,,,,21400.0,0.0,939676.0,debit,Canara Bank,8197880275022_000002,,False
2170855136,ANJALI SUNITA,KKBK0619237,31/01/2025,,UPI/773523003544/DR/PHAR/CNRB/medplus@ybl@cnrb0516654.ifsc.npci/UPI | D/PHARMACY,,,773523003544,,2119.0,0.0,909337.0,debit,Kotak Mahindra Bank,2170855136_000002,,False
39640208296,ARJUN SURESH NAIR,IDFB0612647,31/01/2025,,NACH DR-8140788382-HDFC BANK EMI-208296,,,,,7500.0,0.0,214446.0,debit,IDFC FIRST Bank,39640208296_000003,,False
8197880275022,AARAV GHOSH,CNRB0318262,31/01/2025,,MAB CHARGES,,,,,29.0,0.0,939647.0,debit,Canara Bank,8197880275022_000003,,False
97717246673297,Meera Patel,BARB0957696,31/01/2025,,UPI/854137270719/11:16:30/UPI/airtel.recharge@airtel@utib0139284.ifsc.npci/Payment/AIRTEL,,,854137270719,,2365.0,0.0,113692.0,debit,Bank of Baroda,97717246673297_000003,,False
8224933114211942,TARUN PILLAI,PUNB0869862,01/02/2025,21:03:44,UPI/288531605185/P2A/irctc.pay@axisbank@sbin0506154.ifsc.npci/IRCTC CDCI CDCI,,,288531605185,,1433.0,0.0,335331.0,debit,Punjab National Bank,8224933114211942_000002,,False
2170855136,ANJALI SUNITA,KKBK0619237,02/02/2025,,UPI/217301329988/DR/INDI/IDFB/fuelpay@ybl@idfb0271318.ifsc.npci/UPI | D/INDIANOIL,,,217301329988,,1955.0,0.0,907382.0,debit,Kotak Mahindra Bank,2170855136_000003,,False
8197880275022,AARAV GHOSH,CNRB0318262,02/02/2025,,UPI/430992220913/DR/AIRTEL/MAHB/airtel.recharge@airtel@mahb0147761.ifsc.npci/UPI,,,430992220913,,1637.0,0.0,938010.0,debit,Canara Bank,8197880275022_000004,,False
8224933114211942,TARUN PILLAI,PUNB0869862,02/02/2025,,UPI/790757070457/P2A/airtel.recharge@airtel@idfb0889944.ifsc.npci/AIRTEL CDCI CDCI,,,790757070457,,3931.0,0.0,331400.0,debit,Punjab National Bank,8224933114211942_000003,,False
97717246673297,Meera Patel,BARB0957696,02/02/2025,,MONTHLY SMS CHARGES,,,,,9.0,0.0,113683.0,debit,Bank of Baroda,97717246673297_000004,,False
2170855136,ANJALI SUNITA,KKBK0619237,03/02/2025,,UPI/661086813315/DR/DMAR/CNRB/dmart.pay@okaxis@cnrb0841081.ifsc.npci/UPI | D/DMART,,,661086813315,,3561.0,0.0,903821.0,debit,Kotak Mahindra Bank,2170855136_000004,,False
39640208296,ARJUN SURESH NAIR,IDFB0612647,03/02/2025,,UPI/MOB/147241886882/Pay request to Bigbasket/bbdaily@okhdfcbank@mahb0695370.ifsc.npci/BIGBASKET,,,147241886882,,155.0,0.0,214291.0,debit,IDFC FIRST Bank,39640208296_000004,,False
97717246673297,Meera Patel,BARB0957696,04/02/2025,,UPI/561312922233/19:20:42/UPI/bbdaily@okhdfcbank@idib0449378.ifsc.npci/Payment/BIGBASKET,,,561312922233,,4059.0,0.0,109624.0,debit,Bank of Baroda,97717246673297_000005,,False
2170855136,ANJALI SUNITA,KKBK0619237,05/02/2025,,UPI/339113267366/DR/JIO/SBIN/jio.mobile@ibl@sbin0364926.ifsc.npci/UPI | D,,,339113267366,,2240.0,0.0,901581.0,debit,Kotak Mahindra Bank,2170855136_000005,,False
8197880275022,AARAV GHOSH,CNRB0318262,05/02/2025,,UPI/924120180504/DR/JIO/FDRL/jio.mobile@ibl@fdrl0409205.ifsc.npci/UPI,,,924120180504,,95.0,0.0,937915.0,debit,Canara Bank,8197880275022_000005,,False
97717246673297,Meera Patel,BARB0957696,05/02/2025,,UPI/378706662816/17:25:40/UPI/airtel.recharge@airtel@sbin0321253.ifsc.npci/Payment/AIRTEL,,,378706662816,,4181.0,0.0,105443.0,debit,Bank of Baroda,97717246673297_000006,,False
8224933114211942,TARUN PILLAI,PUNB0869862,05/02/2025,16:07:13,UPI/084029082920/P2A/jio.mobile@ibl@barb0857019.ifsc.npci/Jio CDCI CDCI/JIO,,,084029082920,,4084.0,0.0,327316.0,debit,Punjab National Bank,8224933114211942_000004,,False
39640208296,ARJUN SURESH NAIR,IDFB0612647,06/02/2025,,UPI/MOB/061488430569/Pay request to Jio/jio.mobile@ibl@fdrl0728955.ifsc.npci/JIO,,,061488430569,,214.0,0.0,214077.0,debit,IDFC FIRST Bank,39640208296_000005,,False
2170855136,ANJALI SUNITA,KKBK0619237,07/02/2025,,GST,,,,,18.0,0.0,901563.0,debit,Kotak Mahindra Bank,2170855136_000006,,False
39640208296,ARJUN SURESH NAIR,IDFB0612647,07/02/2025,,MAB CHARGES,,,,,59.0,0.0,214018.0,debit,IDFC FIRST Bank,39640208296_000006,,False
97717246673297,Meera Patel,BARB0957696,07/02/2025,,UPI/830312573573/20:59:31/UPI/fuelpay@ybl@kkbk0246388.ifsc.npci/Payment/INDIANOIL,,,830312573573,,1759.0,0.0,103684.0,debit,Bank of Baroda,97717246673297_000007,,False
2170855136,ANJALI SUNITA,KKBK0619237,08/02/2025,,UPI/596027293609/DR/JIO/CNRB/jio.mobile@ibl@cnrb0261439.ifsc.npci/UPI | D,,,596027293609,,4081.0,0.0,897482.0,debit,Kotak Mahindra Bank,2170855136_000007,,False
