account_number,account_holder,ifsc_code,Date,Time,Narration,Transaction_ID,Reference_Number,Transaction_Reference,Cheque_Number,Debit,Credit,Balance,Transaction_Type,Bank_Name,txn_id,duplicate_of,is_reversed
5528942403,VIKRAM SAXENA,KKBK0772146,11/01/2025,,NEFT KKBKN2501112720755 NEFTINW- (Cr) RUDRAYA HOTEL UTIB0278048 61305155658707,,KKBKN2501112720755,KKBKN2501112720755,,0.0,59048.0,353223.0,credit,Kotak Mahindra Bank,5528942403_000000,,False
79955762294,ANJALI SUNITA,IDFB0379764,12/01/2025,,NEFT/IDFBN2501124560048/LEGEND PRIME/PUNB0686330,,IDFBN2501124560048,IDFBN2501124560048,,0.0,56993.0,176259.0,credit,IDFC FIRST Bank,79955762294_000000,,False
947456503875,Gaurav Kunal Ghosh,ICIC0502478,12/01/2025,,CWDR/602356130657/12-01-2025 08:10:07/CMN,,,,,15000.0,0.0,312018.0,debit,ICICI Bank,947456503875_000000,,False
19378026502785,Farah Khan,FDRL0259768,13/01/2025,,CWDR/825774558242/13-01-2025 19:36:55/CMN,,,,,5000.0,0.0,249514.0,debit,Federal Bank,19378026502785_000000,,False
79955762294,ANJALI SUNITA,IDFB0379764,13/01/2025,,UPI/MOB/572942825584/Pay request to JIO/jio.mobile@ibl@idfb0901694.ifsc.npci,,,572942825584,,4084.0,0.0,172175.0,debit,IDFC FIRST Bank,79955762294_000001,,False
8455857487204638,KIRAN NAIR,PUNB0433495,13/01/2025,,UPI/315361298185/P2A/medplus@ybl@punb0229625.ifsc.npci/PHARMACY CDCI CDCI,,,315361298185,,1663.0,0.0,319556.0,debit,Punjab National Bank,8455857487204638_000000,,False
947456503875,Gaurav Kunal Ghosh,ICIC0502478,13/01/2025,,NEFT:ICICN2501134116843:MAA ENTERPRISE,,ICICN2501134116843,ICICN2501134116843,,0.0,46141.0,358159.0,credit,ICICI Bank,947456503875_000001,,False
19378026502785,Farah Khan,FDRL0259768,14/01/2025,,FT NEFT/FDRLN2501147898372/CRYSTAL SUPPLY ENTERPRISE/CRYSTAL SUPPLY ENTERPRISE TRF 14-Jan-25,,FDRLN2501147898372,FDRLN2501147898372,,0.0,72145.0,321659.0,credit,Federal Bank,19378026502785_000001,,False
19378026502785,Farah Khan,FDRL0259768,14/01/2025,,NACH DR-9503405874-HDFC BANK EMI-502785,,,,,11200.0,0.0,310459.0,debit,Federal Bank,19378026502785_000002,,False
5528942403,VIKRAM SAXENA,KKBK0772146,14/01/2025,,UPI/710378148547/DR/DMAR/MAHB/dmart.pay@okaxis@mahb0825147.ifsc.npci/UPI | D/DMART,,,710378148547,,1208.0,0.0,352015.0,debit,Kotak Mahindra Bank,5528942403_000001,,False
79955762294,ANJALI SUNITA,IDFB0379764,14/01/2025,,UPI/MOB/107075708093/Pay request to PHARMACY/medplus@ybl@utib0407721.ifsc.npci,,,107075708093,,216.0,0.0,171959.0,debit,IDFC FIRST Bank,79955762294_000002,,False
8455857487204638,KIRAN NAIR,PUNB0433495,14/01/2025,,NEFT/PUNBN2501140321742/APEX COMMERCE ENTERPRISE CDCI CDCI,,PUNBN2501140321742,PUNBN2501140321742,,0.0,68428.0,387984.0,credit,Punjab National Bank,8455857487204638_000001,,False
8455857487204638,KIRAN NAIR,PUNB0433495,14/01/2025,,UPI/083103873228/P2A/airtel.recharge@airtel@utib0960872.ifsc.npci/AIRTEL CDCI CDCI,,,083103873228,,3360.0,0.0,384624.0,debit,Punjab National Bank,8455857487204638_000002,,False
947456503875,Gaurav Kunal Ghosh,ICIC0502478,14/01/2025,,UPI/DR/986615634889/PHAR/FDRL/**medplus@ybl@fdrl0370139.ifsc.npci/UPI//ICI6070787936/PHARMACY,,,986615634889,,2466.0,0.0,355693.0,debit,ICICI Bank,947456503875_000002,,False
8455857487204638,KIRAN NAIR,PUNB0433495,15/01/2025,,UPI/200761307861/P2A/medplus@ybl@kkbk0142162.ifsc.npci/PHARMACY CDCI CDCI,,,200761307861,,324.0,0.0,384300.0,debit,Punjab National Bank,8455857487204638_000003,,False
5528942403,VIKRAM SAXENA,KKBK0772146,17/01/2025,,UPI/346518469603/DR/JIO/HDFC/jio.mobile@ibl@hdfc0320567.ifsc.npci/UPI | D,,,346518469603,,1312.0,0.0,350703.0,debit,Kotak Mahindra Bank,5528942403_000002,,False
79955762294,ANJALI SUNITA,IDFB0379764,17/01/2025,,UPI/MOB/674095852437/Pay request to BIGBASKET/bbdaily@okhdfcbank@utib0626457.ifsc.npci,,,674095852437,,4444.0,0.0,167515.0,debit,IDFC FIRST Bank,79955762294_000003,,False
947456503875,Gaurav Kunal Ghosh,ICIC0502478,17/01/2025,,NACH DR-3717454165-HDFC BANK EMI-503875,,,,,7500.0,0.0,348193.0,debit,ICICI Bank,947456503875_000003,,False
19378026502785,Farah Khan,FDRL0259768,17/01/2025,22:38:49,UPI/288757924759/DR/BIGBASKET/KKBK/bbdaily@okhdfcbank@kkbk0690062.ifsc.npci/UPI,,,288757924759,,2008.0,0.0,308451.0,debit,Federal Bank,19378026502785_000003,,False
8455857487204638,KIRAN NAIR,PUNB0433495,18/01/2025,,UPI/381895026243/P2A/jio.mobile@ibl@hdfc0586542.ifsc.npci/Jio CDCI CDCI/JIO,,,381895026243,,3893.0,0.0,380407.0,debit,Punjab National Bank,8455857487204638_000004,,False
19378026502785,Farah Khan,FDRL0259768,19/01/2025,,CWDR/056387133675/19-01-2025 09:05:52/CMN,,,,,5000.0,0.0,303451.0,debit,Federal Bank,19378026502785_000004,,False
5528942403,VIKRAM SAXENA,KKBK0772146,19/01/2025,,UPI/308787303386/DR/INDI/BARB/fuelpay@ybl@barb0225171.ifsc.npci/UPI | D/INDIANOIL,,,308787303386,,1423.0,0.0,349280.0,debit,Kotak Mahindra Bank,5528942403_000003,,False
79955762294,ANJALI SUNITA,IDFB0379764,19/01/2025,,UPI/MOB/902446229851/Pay request to Dmart/dmart.pay@okaxis@fdrl0200610.ifsc.npci/DMART,,,902446229851,,4460.0,0.0,163055.0,debit,IDFC FIRST Bank,79955762294_000004,,False
8455857487204638,KIRAN NAIR,PUNB0433495,19/01/2025,,NACH DR-5691724148-ICICI BANK EMI-204638,,,,,15850.0,0.0,364557.0,debit,Punjab National Bank,8455857487204638_000005,,False
947456503875,Gaurav Kunal Ghosh,ICIC0502478,19/01/2025,,UPI/DR/849549491555/INDI/FDRL/**fuelpay@ybl@fdrl0174055.ifsc.npci/UPI//ICI4529504825/INDIANOIL,,,849549491555,,3063.0,0.0,345130.0,debit,ICICI Bank,947456503875_000004,,False
19378026502785,Farah Khan,FDRL0259768,20/01/2025,,MAB CHARGES,,,,,118.0,0.0,303333.0,debit,Federal Bank,19378026502785_000005,,False
8455857487204638,KIRAN NAIR,PUNB0433495,20/01/2025,,UPI/616600055675/P2A/jio.mobile@ibl@mahb0879129.ifsc.npci/Jio CDCI CDCI/JIO,,,616600055675,,3396.0,0.0,361161.0,debit,Punjab National Bank,8455857487204638_000006,,False
5528942403,VIKRAM SAXENA,KKBK0772146,20/01/2025,21:44:44,UPI/878549005052/DR/BIGB/FDRL/bbdaily@okhdfcbank@fdrl0358021.ifsc.npci/UPI | D/BIGBASKET,,,878549005052,,2643.0,0.0,346637.0,debit,Kotak Mahindra Bank,5528942403_000004,,False
79955762294,ANJALI SUNITA,IDFB0379764,21/01/2025,,UPI/MOB/698267881456/Pay request to IRCTC/irctc.pay@axisbank@idfb0763852.ifsc.npci,,,698267881456,,3949.0,0.0,159106.0,debit,IDFC FIRST Bank,79955762294_000005,,False
79955762294,ANJALI SUNITA,IDFB0379764,22/01/2025,,NACH DR-4823150319-ICICI BANK EMI-762294,,,,,21400.0,0.0,137706.0,debit,IDFC FIRST Bank,79955762294_000006,,False
8455857487204638,KIRAN NAIR,PUNB0433495,22/01/2025,,UPI/645426580216/P2A/bbdaily@okhdfcbank@idfb0192821.ifsc.npci/BIGBASKET CDCI CDCI,,,645426580216,,3366.0,0.0,357795.0,debit,Punjab National Bank,8455857487204638_000007,,False
947456503875,Gaurav Kunal Ghosh,ICIC0502478,22/01/2025,,UPI/DR/288030295404/JIO/HDFC/**jio.mobile@ibl@hdfc0401649.ifsc.npci/UPI//ICI7016633773,,,288030295404,,2726.0,0.0,342404.0,debit,ICICI Bank,947456503875_000005,,False
19378026502785,Farah Khan,FDRL0259768,23/01/2025,,UPI/448283755781/DR/INDIANOIL/IDFB/fuelpay@ybl@idfb0906881.ifsc.npci/UPI,,,448283755781,,3552.0,0.0,299781.0,debit,Federal Bank,19378026502785_000006,,False
5528942403,VIKRAM SAXENA,KKBK0772146,23/01/2025,,UPI/763738618753/DR/AIRT/FDRL/airtel.recharge@airtel@fdrl0515068.ifsc.npci/UPI | D/AIRTEL,,,763738618753,,3647.0,0.0,342990.0,debit,Kotak Mahindra Bank,5528942403_000005,,False
79955762294,ANJALI SUNITA,IDFB0379764,23/01/2025,,UPI/MOB/453457260601/Pay request to Dmart/dmart.pay@okaxis@fdrl0400553.ifsc.npci/DMART,,,453457260601,,2672.0,0.0,135034.0,debit,IDFC FIRST Bank,79955762294_000007,,False
5528942403,VIKRAM SAXENA,KKBK0772146,24/01/2025,,UPI/686802961555/DR/BESC/BARB/bescom.bill@upi@barb0332181.ifsc.npci/UPI | D/BESCOM,,,686802961555,,4370.0,0.0,338620.0,debit,Kotak Mahindra Bank,5528942403_000006,,False
947456503875,Gaurav Kunal Ghosh,ICIC0502478,24/01/2025,11:43:26,UPI/DR/792965659094/IRCT/SBIN/**irctc.pay@axisbank@sbin0932143.ifsc.npci/UPI//ICI6394107375/IRCTC,,,792965659094,,3253.0,0.0,339151.0,debit,ICICI Bank,947456503875_000006,,False
8455857487204638,KIRAN NAIR,PUNB0433495,25/01/2025,,UPI/446971654329/P2A/fuelpay@ybl@idib0564536.ifsc.npci/INDIANOIL CDCI CDCI,,,446971654329,,331.0,0.0,357464.0,debit,Punjab National Bank,8455857487204638_000008,,False
19378026502785,Farah Khan,FDRL0259768,25/01/2025,17:46:16,UPI/409988028127/DR/BIGBASKET/CNRB/bbdaily@okhdfcbank@cnrb0512837.ifsc.npci/UPI,,,409988028127,,3416.0,0.0,296365.0,debit,Federal Bank,19378026502785_000007,,False
79955762294,ANJALI SUNITA,IDFB0379764,26/01/2025,,UPI/MOB/891052849815/Pay request to PHARMACY/medplus@ybl@idfb0451523.ifsc.npci,,,891052849815,,462.0,0.0,134572.0,debit,IDFC FIRST Bank,79955762294_000008,,False
947456503875,Gaurav Kunal Ghosh,ICIC0502478,26/01/2025,,UPI/DR/282334110662/BESC/HDFC/**bescom.bill@upi@hdfc0901643.ifsc.npci/UPI//ICI8875810170/BESCOM,,,282334110662,,549.0,0.0,338602.0,debit,ICICI Bank,947456503875_000007,,False
5528942403,VIKRAM SAXENA,KKBK0772146,27/01/2025,,UPI/753400837029/DR/PHAR/CNRB/medplus@ybl@cnrb0734473.ifsc.npci/UPI | D/PHARMACY,,,753400837029,,1804.0,0.0,336816.0,debit,Kotak Mahindra Bank,5528942403_000007,,False
79955762294,ANJALI SUNITA,IDFB0379764,27/01/2025,,ATM-NFS/CASH WITHDRAWAL/KOZHIKODE BRANCH ATM KOZHIKODE IN/506693881243/SELF,,,,,5000.0,0.0,129572.0,debit,IDFC FIRST Bank,79955762294_000009,,False
19378026502785,Farah Khan,FDRL0259768,28/01/2025,,UPI/625359841840/DR/IRCTC/KKBK/irctc.pay@axisbank@kkbk0364226.ifsc.npci/UPI,,,625359841840,,3025.0,0.0,293340.0,debit,Federal Bank,19378026502785_000008,,False
