account_number,account_holder,ifsc_code,Date,Time,Narration,Transaction_ID,Reference_Number,Transaction_Reference,Cheque_Number,Debit,Credit,Balance,Transaction_Type,Bank_Name,txn_id,duplicate_of,is_reversed,source_account_id
84975745891270,MS NARESH GHOSH,HDFC0483564,01/12/2024,,UPI-Rapido-rapido@icici-329722073093-DR VIA UPI 456630363068 UPI-Rapido-rapido@icici-414254847224-DR VIA UPI 188104571624 01/12/24 01/12/24,,,329722073093,,0.0,430.49,611413.02,credit,HDFC Bank,acct_001_000000,,False,acct_001
84975745891270,MS NARESH GHOSH,HDFC0483564,01/12/2024,,POS BIG BAZAAR JAIPUR 546871149461 UPI-Rapido-rapido@icici-414254847224-DR VIA UPI 188104571624 01/12/24 01/12/24,,,546871149461,,7650.18,0.0,603762.84,debit,HDFC Bank,acct_001_000001,,False,acct_001
84975745891270,MS NARESH GHOSH,HDFC0483564,01/12/2024,,UPI-Manoj Pillai-manojpill85@ybl-118028441389-DR VIA UPI 487168375862 UPI-Rapido-rapido@icici-414254847224-DR VIA UPI 188104571624 01/12/24 01/12/24,,,118028441389,,20500.08,0.0,583262.76,debit,HDFC Bank,acct_001_000002,,False,acct_001
84975745891270,MS NARESH GHOSH,HDFC0483564,01/12/2024,,UPI-Rapido-rapido@icici-414254847224-DR VIA UPI 188104571624 UPI-Rapido-rapido@icici-414254847224-DR VIA UPI 188104571624 01/12/24 01/12/24,,,414254847224,,620.7,0.0,582642.06,debit,HDFC Bank,acct_001_000003,,False,acct_001
84975745891270,MS NARESH GHOSH,HDFC0483564,02/12/2024,,UPI-BSNL Broadband-bsnlbroadband@upi-366538473221-DR VIA UPI 628801650099 UPI-BSNL Broadband-bsnlbroadband@upi-366538473221-DR VIA UPI 628801650099 02/12/24 02/12/24,,,366538473221,,860.73,0.0,581781.33,debit,HDFC Bank,acct_001_000004,,False,acct_001
84975745891270,MS NARESH GHOSH,HDFC0483564,03/12/2024,,UPI-Ramesh Sethi-ramesh.sethi@ptyes-791039323482-CR VIA UPI 944402959260 ATW-XXXXXX1801-OHW19333-JAIPUR 737750816407 563608934098 03/12/24 03/12/24,,,791039323482,,0.0,19950.18,601731.51,credit,HDFC Bank,acct_001_000005,,False,acct_001
84975745891270,MS NARESH GHOSH,HDFC0483564,03/12/2024,,ATW-XXXXXX1801-OHW19333-JAIPUR 737750816407 563608934098 ATW-XXXXXX1801-OHW19333-JAIPUR 737750816407 563608934098 03/12/24 03/12/24,,,737750816407,,7000.0,0.0,594731.51,debit,HDFC Bank,acct_001_000006,,False,acct_001
84975745891270,MS NARESH GHOSH,HDFC0483564,04/12/2024,,IMPS-052813155167-Priya Sen-UTIB-XXXXXXX7635-IMPSTXN 256355486494 ATW-XXXXXX0064-WRP68029-JAIPUR 709525962085 673588055439 04/12/24 04/12/24,,,052813155167,,10400.46,0.0,584331.05,debit,HDFC Bank,acct_001_000007,,False,acct_001
84975745891270,MS NARESH GHOSH,HDFC0483564,04/12/2024,,UPI-Vikas Dutta-vikasdutt78@kotak-838987212732-DR VIA UPI 251854828711 ATW-XXXXXX0064-WRP68029-JAIPUR 709525962085 673588055439 04/12/24 04/12/24,,,838987212732,,350.45,0.0,583980.6,debit,HDFC Bank,acct_001_000008,,False,acct_001
84975745891270,MS NARESH GHOSH,HDFC0483564,04/12/2024,,ATW-XXXXXX0064-WRP68029-JAIPUR 709525962085 673588055439 ATW-XXXXXX0064-WRP68029-JAIPUR 709525962085 673588055439 04/12/24 04/12/24,,,709525962085,,6000.0,0.0,577980.6,debit,HDFC Bank,acct_001_000009,,False,acct_001
84975745891270,MS NARESH GHOSH,HDFC0483564,06/12/2024,,UPI-ACT Fibernet-broadband@paytm-907873388366-DR VIA UPI 142670643603 POS MORE SUPER MARKET JAIPUR 202713998682 06/12/24 06/12/24,,,907873388366,,599.0,0.0,577381.6,debit,HDFC Bank,acct_001_000010,,False,acct_001
84975745891270,MS NARESH GHOSH,HDFC0483564,06/12/2024,,UPI-Meesho-meesho@ybl-835540535451-DR VIA UPI 662348248276 POS MORE SUPER MARKET JAIPUR 202713998682 06/12/24 06/12/24,,,835540535451,,1400.55,0.0,575981.05,debit,HDFC Bank,acct_001_000011,,False,acct_001
84975745891270,MS NARESH GHOSH,HDFC0483564,06/12/2024,,UPI-Dunzo-dunzo@razorpay-946720082560-DR VIA UPI 930568651065 POS MORE SUPER MARKET JAIPUR 202713998682 06/12/24 06/12/24,,,946720082560,,1460.78,0.0,574520.27,debit,HDFC Bank,acct_001_000012,,False,acct_001
84975745891270,MS NARESH GHOSH,HDFC0483564,06/12/2024,,POS MORE SUPER MARKET JAIPUR 202713998682 POS MORE SUPER MARKET JAIPUR 202713998682 06/12/24 06/12/24,,,202713998682,,1450.96,0.0,573069.31,debit,HDFC Bank,acct_001_000013,,False,acct_001
84975745891270,MS NARESH GHOSH,HDFC0483564,07/12/2024,,POS PANTALOONS JAIPUR 052100170917 UPI-Nykaa-nykaa@razorpay-291002704808-DR VIA UPI 329550627765 07/12/24 07/12/24,,,052100170917,,3400.68,0.0,569668.63,debit,HDFC Bank,acct_001_000014,,False,acct_001
84975745891270,MS NARESH GHOSH,HDFC0483564,07/12/2024,,SALARY-S5331607893186/NEFT/Hero MotoCorp Ltd 077494732155 UPI-Nykaa-nykaa@razorpay-291002704808-DR VIA UPI 329550627765 07/12/24 07/12/24,,,5331607893186,,0.0,137977.04,707645.67,credit,HDFC Bank,acct_001_000015,,False,acct_001
84975745891270,MS NARESH GHOSH,HDFC0483564,07/12/2024,,UPI-Nykaa-nykaa@razorpay-291002704808-DR VIA UPI 329550627765 UPI-Nykaa-nykaa@razorpay-291002704808-DR VIA UPI 329550627765 07/12/24 07/12/24,,,291002704808,,3000.62,0.0,704645.05,debit,HDFC Bank,acct_001_000016,,False,acct_001
84975745891270,MS NARESH GHOSH,HDFC0483564,08/12/2024,,UPI-BSNL Broadband-bsnlbroadband@upi-025063760612-DR VIA UPI 772598930899 UPI-BSNL Broadband-bsnlbroadband@upi-025063760612-DR VIA UPI 772598930899 08/12/24 08/12/24,,,025063760612,,420.36,0.0,704224.69,debit,HDFC Bank,acct_001_000017,,False,acct_001
84975745891270,MS NARESH GHOSH,HDFC0483564,09/12/2024,,UPI-Reliance Nippon Life-licindia@licindia-361149399933-DR VIA UPI 220694683020 UPI-Uber India-uber@paytm-557944109467-DR VIA UPI 273359840939 09/12/24 09/12/24,,,361149399933,,8500.0,0.0,695724.69,debit,HDFC Bank,acct_001_000018,,False,acct_001
84975745891270,MS NARESH GHOSH,HDFC0483564,09/12/2024,,UPI-Uber India-uber@paytm-557944109467-DR VIA UPI 273359840939 UPI-Uber India-uber@paytm-557944109467-DR VIA UPI 273359840939 09/12/24 09/12/24,,,557944109467,,180.84,0.0,695543.85,debit,HDFC Bank,acct_001_000019,,False,acct_001
84975745891270,MS NARESH GHOSH,HDFC0483564,09/12/2024,,UPI-Swati Saxena-swati274@ptaxis-155923797315-DR VIA UPI 504190470556 ECS-NACH-RNT0998122-RENT MANDATE 165541844044 09/12/24 09/12/24,,,155923797315,,2900.35,0.0,692643.5,debit,HDFC Bank,acct_001_000020,,False,acct_001
84975745891270,MS NARESH GHOSH,HDFC0483564,09/12/2024,,ECS-NACH-RNT0998122-RENT MANDATE 165541844044 ECS-NACH-RNT0998122-RENT MANDATE 165541844044 09/12/24 09/12/24,,,165541844044,,22500.0,0.0,670143.5,debit,HDFC Bank,acct_001_000021,,False,acct_001
