account_number,account_holder,ifsc_code,Date,Time,Narration,Transaction_ID,Reference_Number,Transaction_Reference,Cheque_Number,Debit,Credit,Balance,Transaction_Type,Bank_Name,txn_id,duplicate_of,is_reversed
89477031740948,Meera Patel,BARB0157794,13/01/2025,,DIGITA-MUMBAI/ NEFT-BARBN2501139210566-Northern Traders Company,,BARBN2501139210566,BARBN2501139210566,,0.0,68976.0,239457.0,credit,Bank of Baroda,89477031740948_000000,,False
24281907163731,Kavya Bose,FDRL0614059,14/01/2025,,UPI/941064860146/DR/BIGBASKET/BARB/bbdaily@okhdfcbank@barb0448145.ifsc.npci/UPI,,,941064860146,,4128.0,0.0,92307.0,debit,Federal Bank,24281907163731_000000,,False
3545244589369467,SACHIN SETHI,PUNB0513094,14/01/2025,,NEFT/PUNBN2501146455750/S R K Enterprises CDCI CDCI,,PUNBN2501146455750,PUNBN2501146455750,,0.0,58237.0,123188.0,credit,Punjab National Bank,3545244589369467_000000,,False
959195047945,Rekha Yadav,ICIC0297152,14/01/2025,,NEFT:ICICN2501146026106:CARMEN TRINITY VENTURE,,ICICN2501146026106,ICICN2501146026106,,0.0,59909.0,342785.0,credit,ICICI Bank,959195047945_000000,,False
959195047945,Rekha Yadav,ICIC0297152,14/01/2025,,UPI/DR/811284528269/INDI/PUNB/**fuelpay@ybl@punb0357827.ifsc.npci/UPI//ICI9619745768/INDIANOIL,,,811284528269,,3104.0,0.0,339681.0,debit,ICICI Bank,959195047945_000001,,False
24281907163731,Kavya Bose,FDRL0614059,15/01/2025,,FT NEFT/FDRLN2501151595909/GLOBAL ENTERPRISE/GLOBAL ENTERPRISE TRF 15-Jan-25,,FDRLN2501151595909,FDRLN2501151595909,,0.0,75774.0,168081.0,credit,Federal Bank,24281907163731_000001,,False
24281907163731,Kavya Bose,FDRL0614059,15/01/2025,,CWDR/496650861225/15-01-2025 12:33:50/CMN,,,,,5000.0,0.0,163081.0,debit,Federal Bank,24281907163731_000002,,False
50603887137,BHAVANA RAO,IDFB0283499,15/01/2025,,UPI/MOB/624831201207/Pay request to Pharmacy/medplus@ybl@icic0335995.ifsc.npci/PHARMACY,,,624831201207,,1279.0,0.0,254085.0,debit,IDFC FIRST Bank,50603887137_000000,,False
6564227161247,SACHIN SETHI,CNRB0734219,15/01/2025,,UPI/368023716724/DR/DMART/FDRL/dmart.pay@okaxis@fdrl0579385.ifsc.npci/UPI,,,368023716724,,3299.0,0.0,58833.0,debit,Canara Bank,6564227161247_000000,,False
959195047945,Rekha Yadav,ICIC0297152,15/01/2025,,SMS ALERT CHARGES NEW,,,,,18.0,0.0,339663.0,debit,ICICI Bank,959195047945_000002,,False
3545244589369467,SACHIN SETHI,PUNB0513094,16/01/2025,,UPI/771577035293/P2A/bbdaily@okhdfcbank@idfb0798878.ifsc.npci/BIGBASKET CDCI CDCI,,,771577035293,,1525.0,0.0,121663.0,debit,Punjab National Bank,3545244589369467_000001,,False
50603887137,BHAVANA RAO,IDFB0283499,16/01/2025,,NEFT/IDFBN2501161471545/RG ENTERPRISE/CNRB0273161,,IDFBN2501161471545,IDFBN2501161471545,,0.0,58306.0,312391.0,credit,IDFC FIRST Bank,50603887137_000001,,False
6564227161247,SACHIN SETHI,CNRB0734219,16/01/2025,,NEFT CR-IDIB0900331-HANUMAN DICO-CNRBN2501160319752,,CNRBN2501160319752,CNRBN2501160319752,,0.0,40558.0,99391.0,credit,Canara Bank,6564227161247_000001,,False
89477031740948,Meera Patel,BARB0157794,16/01/2025,,UPI/736133379101/16:51:06/UPI/fuelpay@ybl@cnrb0659457.ifsc.npci/Payment/INDIANOIL,,,736133379101,,2556.0,0.0,236901.0,debit,Bank of Baroda,89477031740948_000001,,False
959195047945,Rekha Yadav,ICIC0297152,16/01/2025,,UPI/DR/537823793733/DMAR/SBIN/**dmart.pay@okaxis@sbin0468330.ifsc.npci/UPI//ICI3500110897/DMART,,,537823793733,,504.0,0.0,339159.0,debit,ICICI Bank,959195047945_000003,,False
24281907163731,Kavya Bose,FDRL0614059,17/01/2025,,UPI/006717421116/DR/BESCOM/BARB/bescom.bill@upi@barb0846672.ifsc.npci/UPI,,,006717421116,,927.0,0.0,162154.0,debit,Federal Bank,24281907163731_000003,,False
